//Version: PianoFingering_v170101
143	17.326000	17.465300	G#5	64	80	0	4
144	17.474900	17.614300	G5	64	80	0	3
145	17.474900	18.080200	G#3	64	80	1	-2
146	17.623800	17.769200	G#5	64	80	0	4
147	17.778700	17.923500	Bb5	65	80	0	5
148	17.778700	18.385200	C#3	65	80	1	-4
149	17.933000	18.071200	G5	64	80	0	3
150	18.080800	18.219500	G#5	64	80	0	4
151	18.080800	18.533500	G3	64	80	1	-1
152	18.229100	18.376200	Bb5	64	80	0	5
153	18.385800	19.597500	Eb5	67	80	0	2
154	18.385800	18.672300	B2	67	80	1	-5
155	18.543100	18.681200	Bb4	64	80	0	1
156	18.690800	18.829600	G#4	64	80	0	2
157	18.690800	18.974300	Bb2	64	80	1	-5
158	18.839100	18.983300	Bb4	64	80	0	3
159	18.992800	19.137000	B4	65	80	0	4
160	18.992800	19.766200	G#2	65	80	1	-5
161	19.146600	19.285300	G#4	64	80	0	2
162	19.294900	19.433600	Bb4	64	80	0	3
163	19.443200	19.588500	B4	64	80	0	4
164	19.600500	20.983300	C#5	69	80	0	5
165	19.600500	19.766200	E4	69	80	0	1
166	19.775700	19.915100	B4	64	80	0	4
167	19.775700	19.915100	G#3	64	80	1	-3
168	19.924700	20.064000	Bb4	64	80	0	3
169	19.924700	20.064000	G3	64	80	1	-1
170	20.073600	20.218900	G#4	64	80	0	2
171	20.073600	20.218900	G#3	64	80	1	-3
172	20.228500	21.442000	G4	65	80	0	1
173	20.228500	20.373200	Bb3	65	80	1	-2
174	20.382800	20.521000	G3	64	80	1	-4
175	20.530500	20.669300	G#3	64	80	1	-3
176	20.678900	20.826000	Bb3	64	80	1	-2
177	20.835600	21.122000	E3	67	80	1	-5
178	20.992900	21.131000	Eb5	64	80	0	4
179	21.140600	21.279300	C#5	64	80	0	3
180	21.140600	21.424100	E4	64	80	1	-1
181	21.288900	21.433000	Eb5	64	80	0	4
182	21.442600	21.586800	E5	65	80	0	5
183	21.442600	22.677700	G#4	65	80	0	1
184	21.442600	21.726100	Eb4	65	80	1	-1
185	21.596300	21.735100	C#5	64	80	0	3
186	21.744600	21.883400	Eb5	64	80	0	4
187	21.744600	22.029300	C#4	64	80	1	-2
188	21.893000	22.038300	E5	64	80	0	5
189	22.050300	22.215900	Bb4	69	80	0	2
190	22.050300	22.355900	Eb4	69	80	1	-1
191	22.225500	22.364900	B4	64	80	0	3
192	22.374400	22.513800	Bb4	64	80	0	2
193	22.374400	22.659700	C#4	64	80	1	-2
194	22.523400	22.668700	B4	64	80	0	3
195	22.678300	22.823000	C#5	65	80	0	4
196	22.678300	23.284700	G4	65	80	0	1
197	22.678300	22.961800	Eb4	65	80	1	-1
198	22.832600	22.970700	Bb4	64	80	0	2
199	22.980300	23.119000	B4	64	80	0	3
200	22.980300	23.266800	Eb3	64	80	1	-5
201	23.128600	23.275700	C#5	64	80	0	4
202	23.285300	23.571800	B4	67	80	0	3
203	23.285300	23.891800	G#4	67	80	0	1
204	23.285300	23.433000	G#3	67	80	1	-3
205	23.442600	23.580800	Bb3	64	80	1	-2
206	23.590300	23.873800	Eb5	64	80	0	2
207	23.590300	23.729100	G#3	64	80	1	-3
208	23.738700	23.882800	Bb3	64	80	1	-2
209	23.892400	24.175900	G#5	65	80	0	5
210	23.892400	24.036500	B3	65	80	1	-1
211	24.046100	24.184800	G#3	64	80	1	-3
212	24.194400	24.479100	F#5	64	80	0	4
213	24.194400	24.333200	Bb3	64	80	1	-2
214	24.342700	24.488100	B3	64	80	1	-1
215	24.500000	25.734500	F5	69	80	0	3
216	24.500000	24.805700	C#3	69	80	1	-5
217	24.675300	24.814600	C#5	64	80	0	2
218	24.824200	24.963500	B4	64	80	0	1
219	24.824200	24.963500	C#4	64	80	1	-1
220	24.973100	25.118500	C#5	64	80	0	2
221	24.973100	25.118500	B3	64	80	1	-1
222	25.128000	25.272800	D5	65	80	0	3
223	25.128000	25.411500	A3	65	80	1	-1
224	25.282300	25.420500	B4	64	80	0	1
225	25.430100	25.568800	C#5	64	80	0	2
226	25.430100	25.716500	G#3	64	80	1	-2
227	25.578400	25.725500	D5	64	80	0	3
228	25.735100	26.946800	A4	67	80	0	1
229	25.735100	25.882800	F#3	67	80	1	-3
230	25.892400	26.030500	G#3	64	80	1	-2
231	26.040100	26.323600	C#5	64	80	0	2
232	26.040100	26.178900	F#3	64	80	1	-3
233	26.188400	26.332600	G#3	64	80	1	-2
234	26.342100	26.625600	F#5	65	80	0	5
235	26.342100	26.486300	A3	65	80	1	-1
236	26.495800	26.634600	F#3	64	80	1	-3
237	26.644200	26.928900	E5	64	80	0	4
238	26.644200	26.782900	G#3	64	80	1	-2
239	26.792500	26.937800	A3	64	80	1	-1
240	26.949800	28.184200	Eb5	69	80	0	3
241	26.949800	27.255400	B2	69	80	1	-5
242	27.125000	27.264400	A4	64	80	0	1
243	27.274000	27.413300	G#4	64	80	0	2
244	27.274000	27.413300	B3	64	80	1	-1
245	27.422900	27.568200	A4	64	80	0	1
246	27.422900	27.568200	A3	64	80	1	-1
247	27.577800	27.722500	B4	65	80	0	2
248	27.577800	27.861300	G#3	65	80	1	-2
249	27.732100	27.870300	F#4	64	80	0	1
250	27.879800	28.018600	G#4	64	80	0	2
251	27.879800	28.166300	F#3	64	80	1	-3
252	28.028100	28.175300	A4	64	80	0	1
253	28.184800	29.565200	E5	67	80	0	5
254	28.184800	28.791300	G#4	67	80	0	1
255	28.184800	28.332600	E3	67	80	1	-1
256	28.342100	28.480300	Eb3	64	80	1	-2
257	28.489900	28.628600	E3	64	80	1	-1
258	28.638200	28.782300	Eb3	64	80	1	-2
259	28.791900	29.075400	Bb4	65	80	0	2
260	28.791900	28.936000	C#3	65	80	1	-3
261	28.945600	29.084400	E3	64	80	1	-1
262	29.093900	29.378600	B4	64	80	0	1
263	29.093900	29.232700	Eb3	64	80	1	-2
264	29.242300	29.387600	C#3	64	80	1	-3
265	29.399600	30.027000	Bb4	69	80	0	2
266	29.399600	30.027000	F#3	69	80	1	-2
267	29.574800	29.714200	C#5	64	80	0	3
268	29.723700	29.863100	B4	64	80	0	2
269	29.872600	30.018000	C#5	64	80	0	3
270	30.027600	30.172300	Eb5	65	80	0	4
271	30.027600	30.634000	A4	65	80	0	1
272	30.027600	30.634000	B2	65	80	1	-5
273	30.181900	30.320000	B4	64	80	0	2
274	30.329600	30.468300	C#5	64	80	0	3
275	30.477900	31.241100	Eb5	64	80	0	4
276	30.634600	32.154900	G#4	67	80	0	2
277	30.634600	30.782300	E3	67	80	1	-5
278	30.791900	30.930100	Eb4	64	80	1	-2
279	30.939600	31.078400	C#4	64	80	1	-3
280	31.088000	31.232100	Eb4	64	80	1	-2
281	31.241700	31.525200	C#5	65	80	0	5
282	31.241700	31.385800	E4	65	80	1	-1
283	31.395400	31.534100	C#4	64	80	1	-3
284	31.543700	31.828400	B4	64	80	0	4
285	31.543700	31.682500	Eb4	64	80	1	-2
286	31.692000	31.837400	E4	64	80	1	-1
287	31.849300	32.476700	Bb4	69	80	0	3
288	31.849300	32.015000	F#3	69	80	1	-3
289	32.024600	32.163900	G#3	64	80	1	-2
290	32.173500	32.458800	F#4	64	80	0	2
291	32.173500	32.312800	E3	64	80	1	-4
292	32.322400	32.467700	F#3	64	80	1	-3
293	32.477300	33.690800	B4	65	80	0	4
294	32.477300	32.760800	E4	65	80	0	1
295	32.477300	32.622100	G#3	65	80	1	-2
296	32.631600	32.769800	E3	64	80	1	-4
297	32.779300	33.065800	Eb4	64	80	0	2
298	32.779300	32.918100	F#3	64	80	1	-3
299	32.927700	33.074800	G#3	64	80	1	-2
300	33.084400	33.232100	E4	67	80	0	3
301	33.084400	33.690800	C#3	67	80	1	-5
302	33.241700	33.379800	Eb4	64	80	0	2
303	33.389400	33.528200	C#4	64	80	0	1
304	33.537700	33.681900	Eb4	64	80	0	2
305	33.691400	34.296100	Bb4	65	80	0	5
306	33.691400	33.835600	E4	65	80	0	2
307	33.691400	34.296100	F#3	65	80	1	-1
308	33.845100	33.983900	C#4	64	80	0	1
309	33.993500	34.132200	Eb4	64	80	0	2
310	34.141800	34.287100	E4	64	80	0	1
311	34.299100	34.926500	Eb4	69	80	0	2
312	34.299100	35.681900	B2	69	80	1	-4
313	34.474300	34.613700	A4	64	80	0	4
314	34.623300	34.762600	B4	64	80	0	5
315	34.772200	34.917500	A4	64	80	0	4
316	34.927100	35.071800	G#4	65	80	0	3
317	34.927100	36.140600	E4	65	80	0	1
318	35.081400	35.219500	B4	64	80	0	5
319	35.229100	35.367900	A4	64	80	0	4
320	35.377400	35.524600	G#4	64	80	0	3
321	35.534100	36.923500	F#4	67	80	0	2
322	35.691400	35.829600	C#3	64	80	1	-3
323	35.839200	35.977900	Eb3	64	80	1	-2
324	35.987500	36.131600	E3	64	80	1	-1
325	36.141200	36.424700	Eb4	65	80	0	1
326	36.141200	36.285300	F#3	65	80	1	-3
327	36.294900	36.433700	A3	64	80	1	-1
328	36.443200	36.727900	C#4	64	80	0	1
329	36.443200	36.582000	G#3	64	80	1	-2
330	36.591600	36.736900	F#3	64	80	1	-3
331	36.748900	39.195600	G#3	56	80	1	-2
332	36.748900	39.195600	B3	70	80	1	-1
333	36.924100	37.063400	F#4	64	80	0	2
334	37.073000	37.212400	G#4	64	80	0	3
335	37.221900	37.367300	F#4	64	80	0	2
336	37.376800	37.521600	F4	65	80	0	1
337	37.531200	37.669300	G#4	64	80	0	3
338	37.678900	37.817600	F#4	64	80	0	2
339	37.827200	39.195600	F4	64	80	0	1
340	37.983900	38.131600	B4	67	80	0	2
341	38.141200	38.279400	C#5	64	80	0	3
342	38.288900	38.427700	B4	64	80	0	2
343	38.437300	38.581400	C#5	64	80	0	3
344	38.591000	38.735100	D5	65	80	0	4
345	38.744700	38.883400	B4	64	80	0	2
346	38.893000	39.031800	C#5	64	80	0	3
347	39.041300	39.186700	D5	64	80	0	4
348	39.198600	39.826000	Bb4	69	80	0	2
349	39.198600	39.522800	F#4	69	-1	0	1
350	39.198600	41.823000	F#3	64	80	1	-5
351	39.373900	39.513200	E4	64	80	1	-2
352	39.522800	39.662100	F#4	64	80	1	-1
353	39.671700	39.817000	E4	64	80	1	-2
354	39.826600	40.433100	B4	65	80	0	2
355	39.826600	40.433100	G#4	65	80	0	1
356	39.826600	39.971300	Eb4	65	80	1	-3
357	39.980900	40.119100	F#4	64	80	1	-1
358	40.128600	40.267400	E4	64	80	1	-2
359	40.277000	40.424100	Eb4	64	80	1	-3
360	40.433700	41.040100	C#5	67	80	0	3
361	40.433700	41.040100	Bb4	67	80	0	2
362	40.591000	40.729100	C#4	64	80	1	-4
363	40.738700	40.877400	Eb4	64	80	1	-3
364	40.887000	41.031200	C#4	64	80	1	-4
365	41.040700	41.645400	Eb5	65	80	0	4
366	41.040700	41.645400	B4	65	80	0	2
367	41.040700	41.184900	B3	65	80	1	-5
368	41.194400	41.333200	Eb4	64	80	1	-3
369	41.342800	41.481500	C#4	64	80	1	-4
370	41.491100	41.636400	B3	64	80	1	-1
371	41.648400	42.275800	C#5	69	80	0	3
372	41.648400	42.275800	Bb3	69	80	1	-2
373	41.823600	41.963000	E5	64	80	0	4
374	41.823600	41.963000	F#3	64	80	1	-3
375	41.972500	42.111900	F#5	64	80	0	5
376	41.972500	42.111900	E3	64	80	1	-4
377	42.121500	42.266800	E5	64	80	0	4
378	42.121500	42.266800	F#3	64	80	1	-3
379	42.276400	42.421100	Eb5	65	80	0	3
380	42.276400	42.882800	B4	65	80	0	1
381	42.276400	42.882800	B3	65	80	1	-1
382	42.276400	42.421100	G#3	65	80	1	-2
383	42.430700	42.568800	F#5	64	80	0	5
384	42.430700	42.568800	E3	64	80	1	-4
385	42.578400	42.717200	E5	64	80	0	4
386	42.578400	42.717200	F#3	64	80	1	-3
387	42.726700	42.873900	Eb5	64	80	0	3
388	42.726700	42.873900	G#3	64	80	1	-2
389	42.883400	43.489900	C#5	67	80	0	2
390	42.883400	44.263800	F#3	67	80	1	-1
391	42.883400	43.489900	Bb2	65	80	1	-5
392	43.040700	43.178900	E4	64	80	0	1
393	43.188500	43.327200	F#4	64	80	0	2
394	43.336800	43.480900	E4	64	80	0	1
395	43.490500	44.725500	B4	65	80	0	5
396	43.490500	43.634600	Eb4	65	80	0	2
397	43.490500	44.095200	B2	63	80	1	-1
398	43.644200	43.783000	F#4	64	80	0	4
399	43.792500	43.931300	E4	64	80	0	3
400	43.940800	44.086200	Eb4	64	80	0	2
401	44.098100	45.332600	C#4	69	80	0	1
402	44.098100	45.332600	F#2	66	80	1	-5
403	44.273400	44.412700	Eb3	64	80	1	-2
404	44.422300	44.561700	C#3	64	80	1	-3
405	44.571200	44.716600	Eb3	64	80	1	-2
406	44.726100	45.332600	F#4	57	80	0	3
407	44.726100	45.332600	Bb4	71	80	0	5
408	44.726100	44.870900	E3	65	80	1	-1
409	44.880400	45.018600	C#3	64	80	1	-3
410	45.028200	45.166900	Eb3	64	80	1	-2
411	45.176500	45.323600	E3	64	80	1	-1
412	45.333200	46.371500	F#4	59	80	0	3
413	45.333200	46.371500	B4	73	80	0	5
414	45.333200	46.544900	B3	67	80	0	1
415	45.333200	46.544900	Eb3	67	80	1	-2
416	45.333200	46.371500	B2	65	80	1	-4
