//Version: Python_Output
46	4.28274	4.41507	G#4	68	110	1	2
47	4.40091	4.543	G4	67	88	1	1
48	4.52884	4.67044	F4	65	110	1	2
49	4.65628	4.78665	D4	62	88	1	4
50	4.77249	4.90335	Eb4	63	88	1	3
51	4.88919	5.0347	D4	62	88	1	1
52	5.02054	5.16605	B3	59	110	1	2
53	5.15189	5.28275	G3	55	88	1	4
54	5.26859	5.39945	G#3	56	88	1	3
55	5.38529	5.52591	G3	55	88	1	1
56	5.51175	5.65238	F3	53	110	1	2
57	5.63822	5.76908	D3	50	88	1	4
58	5.75492	5.88627	Eb3	51	88	1	3
59	5.87211	6.0142	D3	50	88	1	1
60	6.00394	6.17875	B2	47	110	1	2
61	6.16459	6.29691	G2	43	88	1	4
62	6.28275	6.41508	G#2	44	88	1	3
63	6.40092	6.54301	G2	43	88	1	1
64	6.52885	6.67045	F2	41	110	1	2
65	6.65629	6.78666	D2	38	88	1	4
66	6.7725	6.90336	Eb2	39	88	1	3
67	6.8892	7.03471	D2	38	88	1	1
68	7.02055	7.16606	C2	36	110	1	2
69	7.1519	7.28276	G1	31	88	1	5
70	7.2686	7.39946	C2	36	88	1	2
71	7.3853	7.52592	G1	31	88	1	5
72	7.51176	7.88628	G#4	68	80	0	1
73	7.51176	7.88628	Eb5	75	80	0	2
74	7.51176	7.87163	F5	77	80	0	4
75	7.51176	7.87163	G#5	80	94	0	5
76	7.51176	7.65239	C2	36	110	1	2
77	7.63823	7.76909	G1	31	86	1	5
78	7.75493	7.88628	C2	36	74	1	2
79	7.87212	7.97563	G4	67	75	0	1
80	7.87212	7.99956	G5	79	89	0	5
81	7.87212	8.01421	G1	31	62	1	5
82	8.00395	8.13237	F5	77	87	0	1
83	8.00395	8.11772	G5	79	87	0	2
84	8.00395	8.13237	D6	86	87	0	3
85	8.00395	8.13237	F6	89	101	0	5
86	8.00395	8.17485	B1	35	83	1	3
87	8.28276	8.39312	G#6	92	110	0	4
88	8.28276	8.41509	G#5	80	110	1	2
89	8.40093	8.52105	G6	91	88	0	3
90	8.40093	8.54302	G5	79	88	1	1
91	8.52886	8.64849	F6	89	112	0	2
92	8.52886	8.67046	F5	77	110	1	2
93	8.6563	8.7647	D6	86	88	0	1
94	8.6563	8.78667	D5	74	88	1	4
95	8.77251	8.8814	Eb6	87	88	0	4
96	8.77251	8.90337	Eb5	75	88	1	3
97	8.88921	9.01275	D6	86	88	0	3
98	8.88921	9.03472	D5	74	88	1	1
99	9.02056	9.1441	B5	83	114	0	2
100	9.02056	9.16607	B4	71	110	1	2
101	9.15191	9.2608	G5	79	88	0	1
102	9.15191	9.28277	G4	67	88	1	4
103	9.26861	9.3775	G#5	80	88	0	4
104	9.26861	9.39947	G#4	68	88	1	3
105	9.38531	9.50396	G5	79	88	0	3
106	9.38531	9.52594	G4	67	88	1	1
107	9.51178	9.63043	F5	77	112	0	2
108	9.51178	9.6524	F4	65	110	1	2
109	9.63824	9.74713	D5	74	88	0	1
110	9.63824	9.7691	D4	62	88	1	4
111	9.75494	9.86432	Eb5	75	88	0	4
112	9.75494	9.88629	Eb4	63	88	1	3
113	9.87213	9.99225	D5	74	88	0	3
114	9.87213	10.0142	D4	62	88	1	1
115	10.004	10.1568	B4	71	117	0	2
116	10.004	10.1788	B3	59	110	1	2
117	10.1646	10.275	G4	67	88	0	1
118	10.1646	10.2969	G3	55	88	1	4
119	10.2828	10.3931	G#4	68	88	0	4
120	10.2828	10.4151	G#3	56	88	1	3
121	10.4009	10.5211	G4	67	88	0	3
122	10.4009	10.543	G3	55	88	1	1
123	10.5289	10.6485	F4	65	112	0	2
124	10.5289	10.6705	F3	53	110	1	2
125	10.6563	10.7647	D4	62	88	0	1
126	10.6563	10.7867	D3	50	88	1	4
127	10.7725	10.8814	Eb4	63	88	0	4
128	10.7725	10.9034	Eb3	51	88	1	3
129	10.8892	11.0128	D4	62	88	0	3
130	10.8892	11.0347	D3	50	88	1	1
131	11.0206	11.1675	B3	59	110	0	2
132	11.0206	11.1675	B2	47	110	1	2
133	11.1529	11.2895	G3	55	88	0	1
134	11.1529	11.2895	G2	43	88	1	4
135	11.2743	11.4154	G#3	56	88	0	4
136	11.2743	11.4154	G#2	44	88	1	3
137	11.3997	11.5564	G3	55	88	0	3
138	11.3997	11.5564	G2	43	88	1	1
139	11.5402	11.7028	F3	53	110	0	2
140	11.5402	11.7028	F2	41	110	1	2
141	11.6859	11.8424	D3	50	88	0	1
142	11.6859	11.8424	D2	38	88	1	3
143	11.8249	11.988	Eb3	51	88	0	4
144	11.8249	11.988	Eb2	39	88	1	2
145	11.9699	12.1522	D3	50	88	0	3
146	11.9699	12.1522	D2	38	88	1	3
147	12.1391	12.3482	C3	48	88	0	2
148	12.1391	12.3336	C2	36	88	1	4
149	12.3341	12.4444	B2	47	88	0	1
150	12.3341	12.4278	B1	35	83	1	5
151	12.4523	12.5846	G3	55	88	0	5
152	12.4523	12.5846	G2	43	88	1	1
153	12.5704	12.7125	F3	53	88	0	4
154	12.5704	12.7125	F2	41	88	1	1
155	12.6983	12.84	Eb3	51	88	0	3
156	12.6983	12.84	Eb2	39	88	1	2
157	12.8258	12.9562	D3	50	88	0	2
158	12.8258	12.9562	D2	38	88	1	3
159	12.942	13.0729	Eb3	51	88	0	3
160	12.942	13.0729	Eb2	39	88	1	2
161	13.0587	13.2042	D3	50	88	0	2
162	13.0587	13.2042	D2	38	88	1	3
163	13.1901	13.3356	C3	48	88	0	1
164	13.1901	13.3209	C2	36	88	1	4
165	13.3214	13.4137	B2	47	50	0	1
166	13.3214	13.4137	B1	35	50	1	5
167	13.4381	13.547	Bb3	58	59	0	5
168	13.4381	13.569	Bb2	46	59	1	1
169	13.5548	13.6735	G#3	56	62	0	4
170	13.5548	13.6954	G#2	44	62	1	2
171	13.6813	13.7999	G3	55	65	0	3
172	13.6813	13.8219	G2	43	65	1	1
173	13.8077	13.9166	F3	53	69	0	2
174	13.8077	13.9386	F2	41	69	1	2
175	13.9244	14.0338	G3	55	72	0	3
176	13.9244	14.0558	G2	43	72	1	1
177	14.0416	14.1617	F3	53	88	0	2
178	14.0416	14.1837	F2	41	88	1	2
179	14.1735	14.3263	Eb3	51	95	0	1
180	14.1735	14.3483	Eb2	39	88	1	3
181	14.3341	14.4445	D3	50	88	0	1
182	14.3341	14.4279	D2	38	52	1	1
183	14.4523	14.5626	Eb4	63	92	0	5
184	14.4523	14.5846	Eb3	51	62	1	2
185	14.5704	14.6905	D4	62	96	0	5
186	14.5704	14.7125	D3	50	67	1	3
187	14.6984	14.818	C4	60	100	0	4
188	14.6984	14.8253	C3	48	102	1	1
189	14.8258	14.9342	B3	59	97	0	3
190	14.8258	14.9415	B2	47	69	1	2
191	14.942	15.0509	C4	60	96	0	4
192	14.942	15.0582	C3	48	68	1	1
193	15.0587	15.1823	B3	59	95	0	3
194	15.0587	15.2042	B2	47	67	1	2
195	15.1901	15.3136	G#3	56	65	0	2
196	15.1901	15.3356	G#2	44	65	1	3
197	15.3214	15.4303	G3	55	64	0	1
198	15.3214	15.4523	G2	43	64	1	4
199	15.4381	15.547	G#3	56	63	0	2
200	15.4381	15.569	G#2	44	63	1	3
201	15.5548	15.6735	G3	55	61	0	1
202	15.5548	15.6954	G2	43	61	1	1
203	15.6813	15.7999	F3	53	60	0	3
204	15.6813	15.8219	F2	41	60	1	2
205	15.8077	15.9166	Eb3	51	59	0	2
206	15.8077	15.9386	Eb2	39	59	1	3
207	15.9244	16.0338	F3	53	57	0	3
208	15.9244	16.0558	F2	41	57	1	2
209	16.0416	16.1617	Eb3	51	56	0	2
210	16.0416	16.1451	Eb2	39	51	1	3
211	16.1735	16.4371	C3	48	81	0	1
212	16.1735	16.3483	C2	36	74	1	5
213	16.3341	16.4664	G2	43	56	1	2
214	16.4523	16.5846	C3	48	59	1	1
215	16.5704	16.7125	D3	50	63	1	4
216	16.6984	16.84	Eb3	51	66	1	3
217	16.8258	16.9562	G3	55	69	1	2
218	16.942	17.0729	C4	60	72	1	1
219	17.0587	17.2042	D4	62	75	1	3
220	17.1901	17.3356	Eb4	63	108	1	2
221	17.3214	17.4523	D4	62	75	1	3
222	17.4381	17.569	C4	60	72	1	1
223	17.5548	17.6954	G3	55	68	1	2
224	17.6813	17.8219	Eb3	51	65	1	3
225	17.8078	17.9386	D3	50	62	1	4
226	17.9245	18.0558	C3	48	59	1	1
227	18.0416	18.1452	G2	43	51	1	2
228	18.1735	18.3483	C2	36	68	1	5
229	18.3341	18.4664	G2	43	68	1	2
230	18.4523	18.5846	C3	48	57	1	1
231	18.5705	18.7125	D3	50	64	1	3
232	18.6984	18.84	Eb3	51	101	1	2
233	18.8258	18.9562	D3	50	67	1	3
234	18.942	19.0729	C3	48	61	1	1
235	19.0587	19.1657	G2	43	51	1	2
236	19.1901	19.3356	C2	36	75	1	5
237	19.3214	19.4523	G2	43	75	1	2
238	19.4381	19.569	C3	48	62	1	1
239	19.5548	19.6955	C5	72	80	0	1
240	19.5548	19.6808	C6	84	94	0	5
241	19.5548	19.6955	D3	50	88	1	3
242	19.6813	20.0558	D5	74	80	0	1
243	19.6813	20.0412	D6	86	94	0	5
244	19.6813	19.8219	Eb3	51	88	1	2
245	19.8078	19.9386	D3	50	59	1	3
246	19.9245	20.0558	C3	48	73	1	1
247	20.0417	20.1691	Eb5	75	96	0	1
248	20.0417	20.1691	Eb6	87	110	0	5
249	20.0417	20.1452	G2	43	83	1	2
250	20.1735	21.1896	Eb5	75	127	0	1
251	20.1735	21.1896	Eb6	87	127	0	5
252	20.1735	20.3483	C2	36	88	1	5
253	20.3341	20.4665	G2	43	56	1	2
254	20.4523	20.5846	C3	48	60	1	1
255	20.5705	20.7126	D3	50	63	1	4
256	20.6984	20.84	Eb3	51	66	1	3
257	20.8258	20.9562	G3	55	70	1	2
258	20.9421	21.0729	C4	60	73	1	1
259	21.0588	21.2043	D4	62	76	1	3
260	21.1901	21.3356	Eb4	63	109	1	2
261	21.3214	21.4523	D4	62	74	1	3
262	21.4381	21.569	C4	60	64	1	1
263	21.5548	21.6808	G4	67	57	0	1
264	21.5548	21.6808	C5	72	57	0	2
265	21.5548	21.6808	Eb5	75	57	0	3
266	21.5548	21.6808	G5	79	71	0	5
267	21.5548	21.6955	G3	55	65	1	2
268	21.6813	22.0412	G4	67	57	0	1
269	21.6813	22.0412	C5	72	57	0	2
270	21.6813	22.0412	Eb5	75	57	0	3
271	21.6813	22.0412	G5	79	67	0	5
272	21.6813	21.8219	Eb3	51	67	1	3
273	21.8078	21.9386	D3	50	75	1	4
274	21.9245	22.0558	C3	48	83	1	1
275	22.0417	22.1618	G4	67	68	0	1
276	22.0417	22.1691	C5	72	68	0	2
277	22.0417	22.1691	Eb5	75	68	0	3
278	22.0417	22.1691	G5	79	82	0	5
279	22.0417	22.1452	G2	43	60	1	2
280	22.1735	23.2292	G#4	68	70	0	1
281	22.1735	23.401	C5	72	70	0	2
282	22.1735	23.401	Eb5	75	70	0	3
283	22.1735	23.1896	G#5	80	84	0	5
284	22.1735	22.3483	C2	36	65	1	5
285	22.3341	22.4665	G2	43	88	1	2
286	22.4523	22.5846	C3	48	84	1	1
287	22.5705	22.7126	D3	50	81	1	3
288	22.6984	22.84	Eb3	51	78	1	2
289	22.8259	22.9562	D3	50	69	1	3
290	22.9421	23.0729	C3	48	65	1	1
291	23.0588	23.1657	G2	43	60	1	2
292	23.1901	23.401	G4	67	54	0	1
293	23.1901	23.4377	G5	79	68	0	5
294	23.1901	23.3356	C2	36	65	1	5
295	23.3215	23.4523	G2	43	65	1	2
296	23.4382	23.569	C3	48	63	1	1
297	23.5549	23.6955	C5	72	80	0	1
298	23.5549	23.6808	C6	84	94	0	5
299	23.5549	23.6955	D3	50	88	1	3
300	23.6813	24.0558	D5	74	80	0	1
301	23.6813	24.0412	D6	86	94	0	5
302	23.6813	23.822	Eb3	51	88	1	2
303	23.8078	23.9387	D3	50	59	1	3
304	23.9245	24.0558	C3	48	72	1	1
305	24.0417	24.1691	Eb5	75	94	0	1
306	24.0417	24.1691	Eb6	87	108	0	5
307	24.0417	24.1452	G2	43	83	1	2
308	24.1735	25.1896	Eb5	75	127	0	1
309	24.1735	25.1896	Eb6	87	127	0	5
310	24.1735	24.3483	C2	36	88	1	5
311	24.3342	24.4665	G2	43	56	1	2
312	24.4523	24.5847	C3	48	59	1	1
313	24.5705	24.7126	D3	50	62	1	4
314	24.6984	24.84	Eb3	51	65	1	3
315	24.8259	24.9562	G3	55	67	1	2
316	24.9421	25.0729	C4	60	70	1	1
317	25.0588	25.2043	D4	62	73	1	3
318	25.1901	25.3356	Eb4	63	106	1	2
319	25.3215	25.4523	D4	62	71	1	3
320	25.4382	25.569	C4	60	63	1	1
321	25.5549	25.6808	G4	67	57	0	1
322	25.5549	25.6808	C5	72	57	0	2
323	25.5549	25.6808	Eb5	75	57	0	3
324	25.5549	25.6808	G5	79	71	0	5
325	25.5549	25.6955	G3	55	65	1	2
326	25.6813	26.0412	G4	67	59	0	1
327	25.6813	26.0412	C5	72	59	0	2
328	25.6813	26.0412	Eb5	75	59	0	3
329	25.6813	26.0412	G5	79	69	0	5
330	25.6813	25.822	Eb3	51	67	1	3
331	25.8078	25.9387	D3	50	75	1	4
332	25.9245	26.0559	C3	48	83	1	1
333	26.0417	26.1618	G4	67	86	0	1
334	26.0417	26.1691	C5	72	86	0	2
335	26.0417	26.1691	Eb5	75	86	0	3
336	26.0417	26.1691	G5	79	100	0	5
337	26.0417	26.1452	G2	43	86	1	2
338	26.1735	28.2487	A4	69	127	0	1
339	26.1735	28.2487	C5	72	91	0	2
340	26.1735	28.1691	Eb5	75	91	0	3
341	26.1735	28.1691	A5	81	105	0	5
342	26.1735	26.3483	C2	36	127	1	5
343	26.3342	26.4665	F#2	42	65	1	2
344	26.4523	26.5847	C3	48	65	1	1
345	26.5705	26.7126	D3	50	65	1	3
346	26.6984	26.84	Eb3	51	65	1	2
347	26.8259	26.9562	D3	50	65	1	3
348	26.9421	27.0729	C3	48	65	1	1
349	27.0588	27.1657	F#2	42	60	1	2
350	27.1901	27.3356	C2	36	65	1	5
351	27.3215	27.4523	F#2	42	65	1	2
352	27.4382	27.569	C3	48	65	1	1
353	27.5549	27.6955	D3	50	65	1	3
354	27.6813	27.822	Eb3	51	65	1	2
355	27.8078	27.9387	D3	50	65	1	3
356	27.9245	28.0559	C3	48	65	1	1
357	28.0417	28.1452	F#2	42	60	1	2
358	28.1735	28.3444	D5	74	86	0	1
359	28.1735	28.2653	A5	81	86	0	3
360	28.1735	28.302	D6	86	100	0	5
361	28.1735	28.3483	B1	35	65	1	5
362	28.3342	28.4665	B2	47	67	1	1
363	28.4523	28.5847	D3	50	79	1	4
364	28.5705	28.7126	G3	55	91	1	2
365	28.6984	29.1897	G4	67	109	0	1
366	28.6984	29.1897	D5	74	109	0	2
367	28.6984	29.1897	G5	79	123	0	5
368	28.6984	28.84	D4	62	97	1	1
369	28.8259	28.9563	G3	55	65	1	2
370	28.9421	29.073	D3	50	65	1	4
371	29.0588	29.1657	B2	47	60	1	1
372	29.1901	29.3357	Bb1	34	65	1	5
373	29.3215	29.4524	Bb2	46	65	1	1
374	29.4382	29.5691	C#3	49	65	1	4
375	29.5549	29.6955	G4	67	91	0	1
376	29.5549	29.6809	C#5	73	91	0	2
377	29.5549	29.6809	G5	79	105	0	5
378	29.5549	29.6955	G3	55	65	1	2
379	29.6814	30.0559	G#4	68	107	0	1
380	29.6814	30.0412	C#5	73	107	0	2
381	29.6814	30.0412	G#5	80	121	0	5
382	29.6814	29.822	C#4	61	65	1	1
383	29.8078	29.9387	G3	55	65	1	2
384	29.9245	30.0559	C#3	49	65	1	4
385	30.0417	30.1692	G4	67	86	0	1
386	30.0417	30.1452	C#5	73	86	0	2
387	30.0417	30.1692	G5	79	100	0	5
388	30.0417	30.1452	Bb2	46	60	1	1
389	30.1736	30.4817	G4	67	91	0	1
390	30.1736	30.4519	C5	72	91	0	2
391	30.1736	30.4519	G5	79	105	0	5
392	30.1736	30.3484	A1	33	65	1	5
393	30.3342	30.4665	A2	45	65	1	1
394	30.4524	30.5461	C5	72	86	0	1
395	30.4524	30.57	C6	84	100	0	5
396	30.4524	30.5847	C3	48	65	1	4
397	30.5705	30.7126	F3	53	65	1	2
398	30.6985	31.1897	F4	65	109	0	1
399	30.6985	31.1897	C5	72	109	0	2
400	30.6985	31.1897	F5	77	123	0	5
401	30.6985	30.8401	C4	60	65	1	1
402	30.8259	30.9563	F3	53	65	1	2
403	30.9421	31.073	C3	48	65	1	4
404	31.0588	31.1657	A2	45	60	1	1
405	31.1902	31.3357	G#1	32	65	1	5
406	31.3215	31.4524	G#2	44	65	1	1
407	31.4382	31.5691	C3	48	65	1	4
408	31.5549	31.6955	F4	65	91	0	1
409	31.5549	31.6809	C5	72	91	0	2
410	31.5549	31.6809	F5	77	105	0	5
411	31.5549	31.6955	F3	53	65	1	2
412	31.6814	32.0559	G4	67	107	0	1
413	31.6814	32.0412	C5	72	107	0	2
414	31.6814	32.0412	G5	79	121	0	5
415	31.6814	31.822	C4	60	65	1	1
416	31.8078	31.9387	F3	53	65	1	2
417	31.9245	32.0559	C3	48	65	1	4
418	32.0417	32.1452	F4	65	86	0	1
419	32.0417	32.1692	C5	72	86	0	2
420	32.0417	32.1692	F5	77	100	0	5
421	32.0417	32.1452	G#2	44	60	1	1
422	32.1736	34.1389	E4	64	107	0	1
423	32.1736	34.1389	C5	72	107	0	3
424	32.1736	34.1389	E5	76	121	0	5
425	32.1736	32.3484	G1	31	65	1	5
426	32.3342	32.4665	G2	43	65	1	2
427	32.4524	32.5847	C3	48	65	1	1
428	32.5705	32.7126	B2	47	67	1	2
429	32.6985	32.8401	C#3	49	69	1	1
430	32.8259	32.9563	C3	48	71	1	2
431	32.9421	33.073	D3	50	73	1	1
432	33.0588	33.2043	C#3	49	74	1	2
433	33.1902	33.3371	Eb3	51	76	1	1
434	33.3225	33.4591	D3	50	78	1	2
435	33.4439	33.585	E3	52	80	1	1
436	33.5693	33.726	Eb3	51	82	1	2
437	33.7097	33.8724	F3	53	84	1	1
438	33.8555	34.012	E3	52	86	1	2
439	33.9945	34.1575	F#3	54	88	1	1
440	34.1395	34.2936	Eb4	63	91	0	1
441	34.1395	34.303	Eb5	75	105	0	5
442	34.1395	34.3218	F3	53	90	1	2
443	34.3086	35.3592	B4	71	122	0	1
444	34.3086	34.887	Eb4	63	91	0	3
445	34.3086	34.8675	Eb5	75	105	0	5
446	34.3086	34.5178	G3	55	91	1	1
447	34.5037	34.636	F#3	54	90	1	2
448	34.6219	34.7542	G#3	56	88	1	1
449	34.74	34.8821	G3	55	87	1	2
450	34.8679	35.3372	D4	62	86	0	1
451	34.8679	35.3372	D5	74	100	0	5
452	34.8679	35.0095	Bb3	58	85	1	1
453	34.9954	35.1258	G#3	56	83	1	2
454	35.1116	35.2425	G3	55	81	1	3
455	35.2283	35.3738	F3	53	80	1	1
456	35.3596	35.5052	Eb3	51	78	1	2
457	35.491	35.6219	D3	50	76	1	3
458	35.6077	35.7386	C3	48	74	1	1
459	35.7244	35.865	B2	47	73	1	2
460	35.8509	35.9915	G#2	44	71	1	3
461	35.9773	36.1082	G2	43	69	1	1
462	36.094	36.2254	F2	41	67	1	2
463	36.2112	36.3147	D2	38	61	1	4
464	36.3431	36.5179	C2	36	39	1	5
465	36.5037	36.636	G2	43	65	1	2
466	36.6219	36.7542	C3	48	68	1	1
467	36.74	36.8821	D3	50	70	1	4
468	36.868	37.0096	Eb3	51	73	1	3
469	36.9954	37.1258	G3	55	75	1	2
470	37.1116	37.2425	C4	60	78	1	1
471	37.2283	37.3738	D4	62	80	1	3
472	37.3597	37.5052	Eb4	63	81	1	2
473	37.491	37.6219	D4	62	80	1	3
474	37.6077	37.7386	C4	60	78	1	1
475	37.7244	37.865	G3	55	75	1	2
476	37.8509	37.9915	Eb3	51	73	1	3
477	37.9773	38.1082	D3	50	70	1	4
478	38.094	38.2254	C3	48	68	1	1
479	38.2112	38.3147	G2	43	61	1	2
480	38.3431	38.5179	C2	36	49	1	5
481	38.5037	38.636	G2	43	66	1	2
482	38.6219	38.7542	C3	48	70	1	1
483	38.74	38.8821	D3	50	75	1	3
484	38.868	39.0096	Eb3	51	78	1	2
485	38.9954	39.1258	D3	50	76	1	3
486	39.1116	39.2425	C3	48	70	1	1
487	39.2283	39.3353	G2	43	47	1	2
488	39.3597	39.5052	C2	36	52	1	5
489	39.491	39.6219	G2	43	52	1	2
490	39.6077	39.7386	C3	48	71	1	1
491	39.7244	39.865	C5	72	57	0	1
492	39.7244	39.8504	C6	84	71	0	5
493	39.7244	39.865	D3	50	65	1	3
494	39.8509	40.2254	D5	74	57	0	1
495	39.8509	40.2108	D6	86	71	0	5
496	39.8509	39.9915	Eb3	51	65	1	2
497	39.9774	40.1082	D3	50	40	1	3
498	40.0941	40.2254	C3	48	55	1	1
499	40.2112	40.3387	Eb5	75	76	0	1
500	40.2112	40.3387	Eb6	87	90	0	5
501	40.2112	40.3148	G2	43	60	1	2
502	40.3431	41.3592	Eb5	75	111	0	1
503	40.3431	41.3592	Eb6	87	125	0	5
504	40.3431	40.5179	C2	36	65	1	5
505	40.5037	40.636	G2	43	37	1	2
506	40.6219	40.7542	C3	48	41	1	1
507	40.7401	40.8821	D3	50	44	1	4
508	40.868	41.0096	Eb3	51	47	1	3
509	40.9954	41.1258	G3	55	51	1	2
510	41.1116	41.2425	C4	60	54	1	1
511	41.2283	41.3738	D4	62	57	1	3
512	41.3597	41.5052	Eb4	63	86	1	2
513	41.491	41.6219	D4	62	55	1	3
514	41.6077	41.7386	C4	60	45	1	1
515	41.7244	41.8504	G4	67	57	0	1
516	41.7244	41.8504	C5	72	57	0	2
517	41.7244	41.8504	Eb5	75	57	0	3
518	41.7244	41.8504	G5	79	71	0	5
519	41.7244	41.8651	G3	55	65	1	2
520	41.8509	42.2108	G4	67	59	0	1
521	41.8509	42.2108	C5	72	59	0	2
522	41.8509	42.2108	Eb5	75	59	0	3
523	41.8509	42.2108	G5	79	69	0	5
524	41.8509	41.9915	Eb3	51	65	1	3
525	41.9774	42.1082	D3	50	68	1	4
526	42.0941	42.2254	C3	48	80	1	1
527	42.2113	42.3314	G4	67	81	0	1
528	42.2113	42.3387	C5	72	81	0	2
529	42.2113	42.3387	Eb5	75	81	0	3
530	42.2113	42.3387	G5	79	95	0	5
531	42.2113	42.3148	G2	43	88	1	2
532	42.3431	43.3988	G#4	68	103	0	1
533	42.3431	43.5706	C5	72	103	0	2
534	42.3431	43.5706	Eb5	75	103	0	3
535	42.3431	43.3592	G#5	80	117	0	5
536	42.3431	42.5179	C2	36	100	1	5
537	42.5037	42.6361	G2	43	65	1	2
538	42.6219	42.7542	C3	48	66	1	1
539	42.7401	42.8822	D3	50	72	1	3
540	42.868	43.0096	Eb3	51	77	1	2
541	42.9954	43.1258	D3	50	75	1	3
542	43.1116	43.2425	C3	48	69	1	1
543	43.2283	43.3353	G2	43	48	1	2
544	43.3597	43.5706	G4	67	52	0	1
545	43.3597	43.6073	G5	79	66	0	5
546	43.3597	43.5052	C2	36	53	1	5
547	43.491	43.6219	G2	43	53	1	2
548	43.6077	43.7386	C3	48	65	1	1
549	43.7244	43.8651	C5	72	57	0	1
550	43.7244	43.8504	C6	84	71	0	5
551	43.7244	43.8651	D3	50	65	1	3
552	43.8509	44.2254	D5	74	58	0	1
553	43.8509	44.2108	D6	86	72	0	5
554	43.8509	43.9915	Eb3	51	71	1	2
555	43.9774	44.1082	D3	50	75	1	3
556	44.0941	44.2254	C3	48	69	1	1
557	44.2113	44.3387	Eb5	75	59	0	1
558	44.2113	44.3387	Eb6	87	73	0	5
559	44.2113	44.3148	G2	43	48	1	2
560	44.3431	45.3592	Eb5	75	127	0	1
561	44.3431	45.3592	Eb6	87	96	0	5
562	44.3431	44.5179	C2	36	99	1	5
563	44.5037	44.6361	G2	43	65	1	2
564	44.6219	44.7542	C3	48	68	1	1
565	44.7401	44.8822	D3	50	71	1	4
566	44.868	45.0096	Eb3	51	73	1	3
567	44.9954	45.1258	G3	55	76	1	2
568	45.1117	45.2425	C4	60	79	1	1
569	45.2284	45.3739	D4	62	81	1	3
570	45.3597	45.5052	Eb4	63	82	1	2
571	45.4911	45.6219	D4	62	80	1	3
572	45.6078	45.7386	C4	60	72	1	1
573	45.7245	45.8504	G4	67	57	0	1
574	45.7245	45.8504	C5	72	57	0	2
575	45.7245	45.8504	Eb5	75	57	0	3
576	45.7245	45.8504	G5	79	71	0	5
577	45.7245	45.8651	G3	55	65	1	2
578	45.8509	46.2108	G4	67	59	0	1
579	45.8509	46.2108	C5	72	59	0	2
580	45.8509	46.2108	Eb5	75	59	0	3
581	45.8509	46.2108	G5	79	69	0	5
582	45.8509	45.9915	Eb3	51	65	1	3
583	45.9774	46.1082	D3	50	68	1	4
584	46.0941	46.2254	C3	48	81	1	1
585	46.2113	46.3314	G4	67	84	0	1
586	46.2113	46.3314	C5	72	84	0	2
587	46.2113	46.3387	Eb5	75	84	0	3
588	46.2113	46.3387	G5	79	98	0	5
589	46.2113	46.3148	G2	43	60	1	2
590	46.3431	48.3387	A4	69	127	0	1
591	46.3431	48.3387	Eb5	75	90	0	2
592	46.3431	48.3387	F5	77	90	0	3
593	46.3431	48.3387	A5	81	104	0	5
594	46.3431	46.5179	C2	36	105	1	5
595	46.5038	46.6361	F2	41	66	1	3
596	46.6219	46.7542	C3	48	70	1	1
597	46.7401	46.8822	D3	50	74	1	3
598	46.868	47.0096	Eb3	51	77	1	2
